序號,答案
20240521114012,520.49163
20240521115012,436.25488
20240521120012,457.7609
20240521121012,460.84549
20240521122012,550.64605
20240521123012,462.33885
20240521124012,375.53169
20240521125012,367.74132
20240521130012,386.39293
20240521131012,383.83366
20240521132012,396.33081
20240521133012,393.47036
20240521134012,402.09667
20240521135012,401.3951
20240521140012,284.9202
20240521141012,266.69268
20240521142012,263.39119
20240521143012,263.192
20240521144012,255.20032
20240521145012,259.68734
20240521150012,302.94174
20240521151012,317.24364
20240521152012,323.10133
20240521153012,256.38097
20240521154012,237.20243
20240521155012,244.05036
20240521160012,751.02651
20240521161012,890.30108
20240521162012,967.14242
20240521163012,964.30448
20240521164012,932.62259
20240521165012,806.69662
20240619090012,195.72532
20240619091012,200.32897
20240619092012,277.55103
20240619093012,392.01088
20240619094012,396.19298
20240619095012,522.14899
20240619100012,624.68682
20240619101012,669.6598
20240619102012,601.56992
20240619103012,551.06582
20240619104012,563.41595
20240619105012,585.90077
20240619110012,583.38978
20240619111012,537.23746
20240619112012,537.98238
20240619113012,575.3863
20240619114012,520.49163
20240619115012,436.25488
20240619120012,457.7609
20240619121012,460.84549
20240619122012,550.64605
20240619123012,462.33885
20240619124012,375.53169
20240619125012,367.74132
20240619130012,386.39293
20240619131012,383.83366
20240619132012,396.33081
20240619133012,393.47036
20240619134012,402.09667
20240619135012,401.3951
20240619140012,284.9202
20240619141012,266.69268
20240619142012,263.39119
20240619143012,263.192
20240619144012,255.20032
20240619145012,259.68734
20240619150012,302.94174
20240619151012,317.24364
20240619152012,323.10133
20240619153012,256.38097
20240619154012,237.20243
20240619155012,244.05036
20240619160012,751.02651
20240619161012,890.30108
20240619162012,967.14242
20240619163012,964.30448
20240619164012,932.62259
20240619165012,806.69662
20240621090012,192.59693
20240621091012,193.83239
20240621092012,244.23116
20240621093012,393.77847
20240621094012,459.33034
20240621095012,483.84991
20240621100012,608.11601
20240621101012,671.77911
20240621102012,601.81681
20240621103012,550.81298
20240621104012,569.66903
20240621105012,585.90077
20240621110012,583.38978
20240621111012,537.23746
20240621112012,537.98238
20240621113012,575.3863
20240621114012,520.49163
20240621115012,436.25488
20240621120012,457.7609
20240621121012,460.84549
20240621122012,550.64605
20240621123012,462.33885
20240621124012,375.53169
20240621125012,367.74132
20240621130012,386.39293
20240621131012,383.83366
20240621132012,396.33081
20240621133012,393.47036
20240621134012,402.09667
20240621135012,401.3951
20240621140012,284.9202
20240621141012,266.69268
20240621142012,263.39119
20240621143012,263.192
20240621144012,255.20032
20240621145012,259.68734
20240621150012,302.94174
20240621151012,317.24364
20240621152012,323.10133
20240621153012,256.38097
20240621154012,237.20243
20240621155012,244.05036
20240621160012,751.02651
20240621161012,890.30108
20240621162012,967.14242
20240621163012,964.30448
20240621164012,932.62259
20240621165012,806.69662
20240705090012,195.8077
20240705091012,309.85842
20240705092012,429.71145
20240705093012,508.5164
20240705094012,599.16082
20240705095012,610.64449
20240705100012,645.26399
20240705101012,616.82531
20240705102012,586.94446
20240705103012,548.41347
20240705104012,551.81327
20240705105012,600.88104
20240705110012,583.38978
20240705111012,537.23746
20240705112012,537.98238
20240705113012,575.3863
20240705114012,520.49163
20240705115012,436.25488
20240705120012,457.7609
20240705121012,460.84549
20240705122012,550.64605
20240705123012,462.33885
20240705124012,375.53169
20240705125012,367.74132
20240705130012,386.39293
20240705131012,383.83366
20240705132012,396.33081
20240705133012,393.47036
20240705134012,402.09667
20240705135012,401.3951
20240705140012,284.9202
20240705141012,266.69268
20240705142012,263.39119
20240705143012,263.192
20240705144012,255.20032
20240705145012,259.68734
20240705150012,302.94174
20240705151012,317.24364
20240705152012,323.10133
20240705153012,256.38097
20240705154012,237.20243
20240705155012,244.05036
20240705160012,751.02651
20240705161012,890.30108
20240705162012,967.14242
20240705163012,964.30448
20240705164012,932.62259
20240705165012,806.69662
20240713090012,196.50417
20240713091012,225.52439
20240713092012,236.43805
20240713093012,234.19349
20240713094012,284.37901
20240713095012,478.25791
20240713100012,629.0703
20240713101012,661.05131
20240713102012,575.77228
20240713103012,568.75103
20240713104012,559.1739
20240713105012,604.8476
20240713110012,583.38978
20240713111012,537.23746
20240713112012,537.98238
20240713113012,575.3863
20240713114012,520.49163
20240713115012,436.25488
20240713120012,457.7609
20240713121012,460.84549
20240713122012,550.64605
20240713123012,462.33885
20240713124012,375.53169
20240713125012,367.74132
20240713130012,386.39293
20240713131012,383.83366
20240713132012,396.33081
20240713133012,393.47036
20240713134012,402.09667
20240713135012,401.3951
20240713140012,284.9202
20240713141012,266.69268
20240713142012,263.39119
20240713143012,263.192
20240713144012,255.20032
20240713145012,259.68734
20240713150012,302.94174
20240713151012,317.24364
20240713152012,323.10133
20240713153012,256.38097
20240713154012,237.20243
20240713155012,244.05036
20240713160012,751.02651
20240713161012,890.30108
20240713162012,967.14242
20240713163012,964.30448
20240713164012,932.62259
20240713165012,806.69662
20240214090013,859.77103
20240214091013,675.42055
20240214092013,373.53591
20240214093013,253.39574
20240214094013,307.36282
20240214095013,672.66952
20240214100013,800.26594
20240214101013,783.83629
20240214102013,677.33641
20240214103013,488.5923
20240214104013,478.54945
20240214105013,610.96916
20240214110013,583.38978
20240214111013,537.23746
20240214112013,537.98238
20240214113013,575.3863
20240214114013,520.49163
20240214115013,436.25488
20240214120013,457.7609
20240214121013,460.84549
20240214122013,550.64605
20240214123013,462.33885
20240214124013,375.53169
20240214125013,367.74132
20240214130013,386.39293
20240214131013,383.83366
20240214132013,396.33081
20240214133013,393.47036
20240214134013,402.09667
20240214135013,401.3951
20240214140013,284.9202
20240214141013,266.69268
20240214142013,263.39119
20240214143013,263.192
20240214144013,255.20032
20240214145013,259.68734
20240214150013,302.94174
20240214151013,317.24364
20240214152013,323.10133
20240214153013,256.38097
20240214154013,237.20243
20240214155013,244.05036
20240214160013,751.02651
20240214161013,890.30108
20240214162013,967.14242
20240214163013,964.30448
20240214164013,932.62259
20240214165013,806.69662
20240221090013,875.92054
20240221091013,636.79743
20240221092013,304.51646
20240221093013,327.73645
20240221094013,326.3503
20240221095013,692.10269
20240221100013,758.41059
20240221101013,763.56005
20240221102013,663.67219
20240221103013,492.34511
20240221104013,478.03233
20240221105013,609.44851
20240221110013,583.38978
20240221111013,537.23746
20240221112013,537.98238
20240221113013,575.3863
20240221114013,520.49163
20240221115013,436.25488
20240221120013,457.7609
20240221121013,460.84549
20240221122013,550.64605
20240221123013,462.33885
20240221124013,375.53169
20240221125013,367.74132
20240221130013,386.39293
20240221131013,383.83366
20240221132013,396.33081
20240221133013,393.47036
20240221134013,402.09667
20240221135013,401.3951
20240221140013,284.9202
20240221141013,266.69268
20240221142013,263.39119
20240221143013,263.192
20240221144013,255.20032
20240221145013,259.68734
20240221150013,302.94174
20240221151013,317.24364
20240221152013,323.10133
20240221153013,256.38097
20240221154013,237.20243
20240221155013,244.05036
20240221160013,751.02651
20240221161013,890.30108
20240221162013,967.14242
20240221163013,964.30448
20240221164013,932.62259
20240221165013,806.69662
20240314090013,197.83274
20240314091013,274.52698
20240314092013,231.79471
20240314093013,235.40385
20240314094013,396.60266
20240314095013,472.95693
20240314100013,304.64194
20240314101013,485.58974
20240314102013,571.17845
20240314103013,571.25229
20240314104013,556.83998
20240314105013,616.29251
20240314110013,583.38978
20240314111013,537.23746
20240314112013,537.98238
20240314113013,575.3863
20240314114013,520.49163
20240314115013,436.25488
20240314120013,457.7609
20240314121013,460.84549
20240314122013,550.64605
20240314123013,462.33885
20240314124013,375.53169
20240314125013,367.74132
20240314130013,386.39293
20240314131013,383.83366
20240314132013,396.33081
20240314133013,393.47036
20240314134013,402.09667
20240314135013,401.3951
20240314140013,284.9202
20240314141013,266.69268
20240314142013,263.39119
20240314143013,263.192
20240314144013,255.20032
20240314145013,259.68734
20240314150013,302.94174
20240314151013,317.24364
20240314152013,323.10133
20240314153013,256.38097
20240314154013,237.20243
20240314155013,244.05036
20240314160013,751.02651
20240314161013,890.30108
20240314162013,967.14242
20240314163013,964.30448
20240314164013,932.62259
20240314165013,806.69662
20240316090013,413.04991
20240316091013,297.02896
20240316092013,239.77847
20240316093013,236.38912
20240316094013,491.8749
20240316095013,388.44819
20240316100013,532.87713
20240316101013,654.82123
20240316102013,679.91794
20240316103013,563.10596
20240316104013,548.18016
20240316105013,579.74004
20240316110013,583.38978
20240316111013,537.23746
20240316112013,537.98238
20240316113013,575.3863
20240316114013,520.49163
20240316115013,436.25488
20240316120013,457.7609
20240316121013,460.84549
20240316122013,550.64605
20240316123013,462.33885
20240316124013,375.53169
20240316125013,367.74132
20240316130013,386.39293
20240316131013,383.83366
20240316132013,396.33081
20240316133013,393.47036
20240316134013,402.09667
20240316135013,401.3951
20240316140013,284.9202
20240316141013,266.69268
20240316142013,263.39119
20240316143013,263.192
20240316144013,255.20032
20240316145013,259.68734
20240316150013,302.94174
20240316151013,317.24364
20240316152013,323.10133
20240316153013,256.38097
20240316154013,237.20243
20240316155013,244.05036
20240316160013,751.02651
20240316161013,890.30108
20240316162013,967.14242
20240316163013,964.30448
20240316164013,932.62259
20240316165013,806.69662
20240328090013,542.42972
20240328091013,289.2095
20240328092013,243.51545
20240328093013,230.20972
20240328094013,509.08952
20240328095013,329.25451
20240328100013,506.11623
20240328101013,680.61472
20240328102013,682.53354
20240328103013,543.97948
20240328104013,507.03427
20240328105013,585.2149
20240328110013,583.38978
20240328111013,537.23746
20240328112013,537.98238
20240328113013,575.3863
20240328114013,520.49163
20240328115013,436.25488
20240328120013,457.7609
20240328121013,460.84549
20240328122013,550.64605
20240328123013,462.33885
20240328124013,375.53169
20240328125013,367.74132
20240328130013,386.39293
20240328131013,383.83366
20240328132013,396.33081
20240328133013,393.47036
20240328134013,402.09667
20240328135013,401.3951
20240328140013,284.9202
20240328141013,266.69268
20240328142013,263.39119
20240328143013,263.192
20240328144013,255.20032
20240328145013,259.68734
20240328150013,302.94174
20240328151013,317.24364
20240328152013,323.10133
20240328153013,256.38097
20240328154013,237.20243
20240328155013,244.05036
20240328160013,751.02651
20240328161013,890.30108
20240328162013,967.14242
20240328163013,964.30448
20240328164013,932.62259
20240328165013,806.69662
20240412090013,671.10792
20240412091013,399.72458
20240412092013,281.02361
20240412093013,242.70333
20240412094013,475.65329
20240412095013,472.38135
20240412100013,552.35183
20240412101013,688.05304
20240412102013,674.87632
20240412103013,544.95236
20240412104013,504.74852
20240412105013,586.02607
20240412110013,583.38978
20240412111013,537.23746
20240412112013,537.98238
20240412113013,575.3863
20240412114013,520.49163
20240412115013,436.25488
20240412120013,457.7609
20240412121013,460.84549
20240412122013,550.64605
20240412123013,462.33885
20240412124013,375.53169
20240412125013,367.74132
20240412130013,386.39293
20240412131013,383.83366
20240412132013,396.33081
20240412133013,393.47036
20240412134013,402.09667
20240412135013,401.3951
20240412140013,284.9202
20240412141013,266.69268
20240412142013,263.39119
20240412143013,263.192
20240412144013,255.20032
20240412145013,259.68734
20240412150013,302.94174
20240412151013,317.24364
20240412152013,323.10133
20240412153013,256.38097
20240412154013,237.20243
20240412155013,244.05036
20240412160013,751.02651
20240412161013,890.30108
20240412162013,967.14242
20240412163013,964.30448
20240412164013,932.62259
20240412165013,806.69662
20240619090013,501.76354
20240619091013,256.53028
20240619092013,247.77363
20240619093013,434.3579
20240619094013,676.1001
20240619095013,548.67604
20240619100013,615.17346
20240619101013,683.28425
20240619102013,679.73355
20240619103013,558.87297
20240619104013,520.83001
20240619105013,575.11545
20240619110013,583.38978
20240619111013,537.23746
20240619112013,537.98238
20240619113013,575.3863
20240619114013,520.49163
20240619115013,436.25488
20240619120013,457.7609
20240619121013,460.84549
20240619122013,550.64605
20240619123013,462.33885
20240619124013,375.53169
20240619125013,367.74132
20240619130013,386.39293
20240619131013,383.83366
20240619132013,396.33081
20240619133013,393.47036
20240619134013,402.09667
20240619135013,401.3951
20240619140013,284.9202
20240619141013,266.69268
20240619142013,263.39119
20240619143013,263.192
20240619144013,255.20032
20240619145013,259.68734
20240619150013,302.94174
20240619151013,317.24364
20240619152013,323.10133
20240619153013,256.38097
20240619154013,237.20243
20240619155013,244.05036
20240619160013,751.02651
20240619161013,890.30108
20240619162013,967.14242
20240619163013,964.30448
20240619164013,932.62259
20240619165013,806.69662
20240225090014,190.69581
20240225091014,233.86212
20240225092014,277.47537
20240225093014,274.57092
20240225094014,343.1222
20240225095014,334.85539
20240225100014,347.52884
20240225101014,565.60935
20240225102014,571.06702
20240225103014,568.89872
20240225104014,574.67018
20240225105014,618.03742
20240225110014,583.38978
20240225111014,537.23746
20240225112014,537.98238
20240225113014,575.3863
20240225114014,520.49163
20240225115014,436.25488
20240225120014,457.7609
20240225121014,460.84549
20240225122014,550.64605
20240225123014,462.33885
20240225124014,375.53169
20240225125014,367.74132
20240225130014,386.39293
20240225131014,383.83366
20240225132014,396.33081
20240225133014,393.47036
20240225134014,402.09667
20240225135014,401.3951
20240225140014,284.9202
20240225141014,266.69268
20240225142014,263.39119
20240225143014,263.192
20240225144014,255.20032
20240225145014,259.68734
20240225150014,302.94174
20240225151014,317.24364
20240225152014,323.10133
20240225153014,256.38097
20240225154014,237.20243
20240225155014,244.05036
20240225160014,751.02651
20240225161014,890.30108
20240225162014,967.14242
20240225163014,964.30448
20240225164014,932.62259
20240225165014,806.69662
20240227090014,279.21302
20240227091014,242.08528
20240227092014,262.16299
20240227093014,286.10765
20240227094014,286.47421
20240227095014,375.11366
20240227100014,456.30461
20240227101014,589.68921
20240227102014,601.53177
20240227103014,580.02586
20240227104014,574.49955
20240227105014,609.20318
20240227110014,583.38978
20240227111014,537.23746
20240227112014,537.98238
20240227113014,575.3863
20240227114014,520.49163
20240227115014,436.25488
20240227120014,457.7609
20240227121014,460.84549
20240227122014,550.64605
20240227123014,462.33885
20240227124014,375.53169
20240227125014,367.74132
20240227130014,386.39293
20240227131014,383.83366
20240227132014,396.33081
20240227133014,393.47036
20240227134014,402.09667
20240227135014,401.3951
20240227140014,284.9202
20240227141014,266.69268
20240227142014,263.39119
20240227143014,263.192
20240227144014,255.20032
20240227145014,259.68734
20240227150014,302.94174
20240227151014,317.24364
20240227152014,323.10133
20240227153014,256.38097
20240227154014,237.20243
20240227155014,244.05036
20240227160014,751.02651
20240227161014,890.30108
20240227162014,967.14242
20240227163014,964.30448
20240227164014,932.62259
20240227165014,806.69662
20240327090014,263.25442
20240327091014,253.17036
20240327092014,242.54932
20240327093014,237.37921
20240327094014,296.08453
20240327095014,509.32198
20240327100014,499.41651
20240327101014,598.19555
20240327102014,603.95185
20240327103014,583.22238
20240327104014,558.76502
20240327105014,609.50448
20240327110014,583.38978
20240327111014,537.23746
20240327112014,537.98238
20240327113014,575.3863
20240327114014,520.49163
20240327115014,436.25488
20240327120014,457.7609
20240327121014,460.84549
20240327122014,550.64605
20240327123014,462.33885
20240327124014,375.53169
20240327125014,367.74132
20240327130014,386.39293
20240327131014,383.83366
20240327132014,396.33081
20240327133014,393.47036
20240327134014,402.09667
20240327135014,401.3951
20240327140014,284.9202
20240327141014,266.69268
20240327142014,263.39119
20240327143014,263.192
20240327144014,255.20032
20240327145014,259.68734
20240327150014,302.94174
20240327151014,317.24364
20240327152014,323.10133
20240327153014,256.38097
20240327154014,237.20243
20240327155014,244.05036
20240327160014,751.02651
20240327161014,890.30108
20240327162014,967.14242
20240327163014,964.30448
20240327164014,932.62259
20240327165014,806.69662
20240417090014,771.61644
20240417091014,382.87079
20240417092014,269.77417
20240417093014,477.09691
20240417094014,606.7625
20240417095014,620.3918
20240417100014,774.01345
20240417101014,758.41898
20240417102014,676.45782
20240417103014,512.9818
20240417104014,494.5588
20240417105014,610.62864
20240417110014,583.38978
20240417111014,537.23746
20240417112014,537.98238
20240417113014,575.3863
20240417114014,520.49163
20240417115014,436.25488
20240417120014,457.7609
20240417121014,460.84549
20240417122014,550.64605
20240417123014,462.33885
20240417124014,375.53169
20240417125014,367.74132
20240417130014,386.39293
20240417131014,383.83366
20240417132014,396.33081
20240417133014,393.47036
20240417134014,402.09667
20240417135014,401.3951
20240417140014,284.9202
20240417141014,266.69268
20240417142014,263.39119
20240417143014,263.192
20240417144014,255.20032
20240417145014,259.68734
20240417150014,302.94174
20240417151014,317.24364
20240417152014,323.10133
20240417153014,256.38097
20240417154014,237.20243
20240417155014,244.05036
20240417160014,751.02651
20240417161014,890.30108
20240417162014,967.14242
20240417163014,964.30448
20240417164014,932.62259
20240417165014,806.69662
20240517090014,542.59231
20240517091014,295.94649
20240517092014,221.08055
20240517093014,239.91223
20240517094014,355.17971
20240517095014,400.49468
20240517100014,632.53266
20240517101014,642.23937
20240517102014,625.39028
20240517103014,550.67461
20240517104014,536.15656
20240517105014,614.71776
20240517110014,583.38978
20240517111014,537.23746
20240517112014,537.98238
20240517113014,575.3863
20240517114014,520.49163
20240517115014,436.25488
20240517120014,457.7609
20240517121014,460.84549
20240517122014,550.64605
20240517123014,462.33885
20240517124014,375.53169
20240517125014,367.74132
20240517130014,386.39293
20240517131014,383.83366
20240517132014,396.33081
20240517133014,393.47036
20240517134014,402.09667
20240517135014,401.3951
20240517140014,284.9202
20240517141014,266.69268
20240517142014,263.39119
20240517143014,263.192
20240517144014,255.20032
20240517145014,259.68734
20240517150014,302.94174
20240517151014,317.24364
20240517152014,323.10133
20240517153014,256.38097
20240517154014,237.20243
20240517155014,244.05036
20240517160014,751.02651
20240517161014,890.30108
20240517162014,967.14242
20240517163014,964.30448
20240517164014,932.62259
20240517165014,806.69662
20240704090014,709.61756
20240704091014,326.19761
20240704092014,243.0265
20240704093014,555.90277
20240704094014,553.58931
20240704095014,657.61763
20240704100014,701.71235
20240704101014,651.21277
20240704102014,647.45434
20240704103014,549.79611
20240704104014,506.52754
20240704105014,590.68902
20240704110014,583.38978
20240704111014,537.23746
20240704112014,537.98238
20240704113014,575.3863
20240704114014,520.49163
20240704115014,436.25488
20240704120014,457.7609
20240704121014,460.84549
20240704122014,550.64605
20240704123014,462.33885
20240704124014,375.53169
20240704125014,367.74132
20240704130014,386.39293
20240704131014,383.83366
20240704132014,396.33081
20240704133014,393.47036
20240704134014,402.09667
20240704135014,401.3951
20240704140014,284.9202
20240704141014,266.69268
20240704142014,263.39119
20240704143014,263.192
20240704144014,255.20032
20240704145014,259.68734
20240704150014,302.94174
20240704151014,317.24364
20240704152014,323.10133
20240704153014,256.38097
20240704154014,237.20243
20240704155014,244.05036
20240704160014,751.02651
20240704161014,890.30108
20240704162014,967.14242
20240704163014,964.30448
20240704164014,932.62259
20240704165014,806.69662
20240715090014,709.08479
20240715091014,281.69355
20240715092014,233.41467
20240715093014,593.56605
20240715094014,683.96418
20240715095014,536.80198
20240715100014,636.71231
20240715101014,729.2604
20240715102014,684.22719
20240715103014,567.08539
20240715104014,541.98011
20240715105014,575.19052
20240715110014,583.38978
20240715111014,537.23746
20240715112014,537.98238
20240715113014,575.3863
20240715114014,520.49163
20240715115014,436.25488
20240715120014,457.7609
20240715121014,460.84549
20240715122014,550.64605
20240715123014,462.33885
20240715124014,375.53169
20240715125014,367.74132
20240715130014,386.39293
20240715131014,383.83366
20240715132014,396.33081
20240715133014,393.47036
20240715134014,402.09667
20240715135014,401.3951
20240715140014,284.9202
20240715141014,266.69268
20240715142014,263.39119
20240715143014,263.192
20240715144014,255.20032
20240715145014,259.68734
20240715150014,302.94174
20240715151014,317.24364
20240715152014,323.10133
20240715153014,256.38097
20240715154014,237.20243
20240715155014,244.05036
20240715160014,751.02651
20240715161014,890.30108
20240715162014,967.14242
20240715163014,964.30448
20240715164014,932.62259
20240715165014,806.69662
20240215090015,542.85435
20240215091015,645.13799
20240215092015,325.93827
20240215093015,221.32099
20240215094015,233.93994
20240215095015,504.98105
20240215100015,556.08672
20240215101015,694.61705
20240215102015,649.10768
20240215103015,490.88191
20240215104015,512.37504
20240215105015,609.62553
20240215110015,583.38978
20240215111015,537.23746
20240215112015,537.98238
20240215113015,575.3863
20240215114015,520.49163
20240215115015,436.25488
20240215120015,457.7609
20240215121015,460.84549
20240215122015,550.64605
20240215123015,462.33885
20240215124015,375.53169
20240215125015,367.74132
20240215130015,386.39293
20240215131015,383.83366
20240215132015,396.33081
20240215133015,393.47036
20240215134015,402.09667
20240215135015,401.3951
20240215140015,284.9202
20240215141015,266.69268
20240215142015,263.39119
20240215143015,263.192
20240215144015,255.20032
20240215145015,259.68734
20240215150015,302.94174
20240215151015,317.24364
20240215152015,323.10133
20240215153015,256.38097
20240215154015,237.20243
20240215155015,244.05036
20240215160015,751.02651
20240215161015,890.30108
20240215162015,967.14242
20240215163015,964.30448
20240215164015,932.62259
20240215165015,806.69662
20240218090015,265.4799
20240218091015,252.87939
20240218092015,249.67401
20240218093015,256.20543
20240218094015,256.00982
20240218095015,468.65731
20240218100015,602.06978
20240218101015,642.0522
20240218102015,624.87711
20240218103015,577.84765
20240218104015,572.46536
20240218105015,613.91446
20240218110015,583.38978
20240218111015,537.23746
20240218112015,537.98238
20240218113015,575.3863
20240218114015,520.49163
20240218115015,436.25488
20240218120015,457.7609
20240218121015,460.84549
20240218122015,550.64605
20240218123015,462.33885
20240218124015,375.53169
20240218125015,367.74132
20240218130015,386.39293
20240218131015,383.83366
20240218132015,396.33081
20240218133015,393.47036
20240218134015,402.09667
20240218135015,401.3951
20240218140015,284.9202
20240218141015,266.69268
20240218142015,263.39119
20240218143015,263.192
20240218144015,255.20032
20240218145015,259.68734
20240218150015,302.94174
20240218151015,317.24364
20240218152015,323.10133
20240218153015,256.38097
20240218154015,237.20243
20240218155015,244.05036
20240218160015,751.02651
20240218161015,890.30108
20240218162015,967.14242
20240218163015,964.30448
20240218164015,932.62259
20240218165015,806.69662
20240314090015,198.26246
20240314091015,244.17441
20240314092015,222.33773
20240314093015,234.17028
20240314094015,361.38429
20240314095015,473.23163
20240314100015,326.84165
20240314101015,501.94342
20240314102015,576.07528
20240314103015,578.88996
20240314104015,558.54904
20240314105015,614.65485
20240314110015,583.38978
20240314111015,537.23746
20240314112015,537.98238
20240314113015,575.3863
20240314114015,520.49163
20240314115015,436.25488
20240314120015,457.7609
20240314121015,460.84549
20240314122015,550.64605
20240314123015,462.33885
20240314124015,375.53169
20240314125015,367.74132
20240314130015,386.39293
20240314131015,383.83366
20240314132015,396.33081
20240314133015,393.47036
20240314134015,402.09667
20240314135015,401.3951
20240314140015,284.9202
20240314141015,266.69268
20240314142015,263.39119
20240314143015,263.192
20240314144015,255.20032
20240314145015,259.68734
20240314150015,302.94174
20240314151015,317.24364
20240314152015,323.10133
20240314153015,256.38097
20240314154015,237.20243
20240314155015,244.05036
20240314160015,751.02651
20240314161015,890.30108
20240314162015,967.14242
20240314163015,964.30448
20240314164015,932.62259
20240314165015,806.69662
20240317090015,339.93784
20240317091015,295.93157
20240317092015,241.78607
20240317093015,235.27975
20240317094015,304.22245
20240317095015,544.53936
20240317100015,576.27305
20240317101015,593.22649
20240317102015,597.02469
20240317103015,579.20811
20240317104015,557.2507
20240317105015,605.51088
20240317110015,583.38978
20240317111015,537.23746
20240317112015,537.98238
20240317113015,575.3863
20240317114015,520.49163
20240317115015,436.25488
20240317120015,457.7609
20240317121015,460.84549
20240317122015,550.64605
20240317123015,462.33885
20240317124015,375.53169
20240317125015,367.74132
20240317130015,386.39293
20240317131015,383.83366
20240317132015,396.33081
20240317133015,393.47036
20240317134015,402.09667
20240317135015,401.3951
20240317140015,284.9202
20240317141015,266.69268
20240317142015,263.39119
20240317143015,263.192
20240317144015,255.20032
20240317145015,259.68734
20240317150015,302.94174
20240317151015,317.24364
20240317152015,323.10133
20240317153015,256.38097
20240317154015,237.20243
20240317155015,244.05036
20240317160015,751.02651
20240317161015,890.30108
20240317162015,967.14242
20240317163015,964.30448
20240317164015,932.62259
20240317165015,806.69662
20240412090015,787.5069
20240412091015,341.20723
20240412092015,277.60218
20240412093015,378.04348
20240412094015,607.83692
20240412095015,557.96853
20240412100015,679.85492
20240412101015,755.64177
20240412102015,688.42839
20240412103015,547.49638
20240412104015,502.93027
20240412105015,591.73661
20240412110015,583.38978
20240412111015,537.23746
20240412112015,537.98238
20240412113015,575.3863
20240412114015,520.49163
20240412115015,436.25488
20240412120015,457.7609
20240412121015,460.84549
20240412122015,550.64605
20240412123015,462.33885
20240412124015,375.53169
20240412125015,367.74132
20240412130015,386.39293
20240412131015,383.83366
20240412132015,396.33081
20240412133015,393.47036
20240412134015,402.09667
20240412135015,401.3951
20240412140015,284.9202
20240412141015,266.69268
20240412142015,263.39119
20240412143015,263.192
20240412144015,255.20032
20240412145015,259.68734
20240412150015,302.94174
20240412151015,317.24364
20240412152015,323.10133
20240412153015,256.38097
20240412154015,237.20243
20240412155015,244.05036
20240412160015,751.02651
20240412161015,890.30108
20240412162015,967.14242
20240412163015,964.30448
20240412164015,932.62259
20240412165015,806.69662
20240518090015,646.35072
20240518091015,245.28216
20240518092015,279.82661
20240518093015,252.35439
20240518094015,395.74773
20240518095015,520.46079
20240518100015,799.38924
20240518101015,719.37767
20240518102015,646.94796
20240518103015,575.71788
20240518104015,549.84876
20240518105015,587.57468
20240518110015,583.38978
20240518111015,537.23746
20240518112015,537.98238
20240518113015,575.3863
20240518114015,520.49163
20240518115015,436.25488
20240518120015,457.7609
20240518121015,460.84549
20240518122015,550.64605
20240518123015,462.33885
20240518124015,375.53169
20240518125015,367.74132
20240518130015,386.39293
20240518131015,383.83366
20240518132015,396.33081
20240518133015,393.47036
20240518134015,402.09667
20240518135015,401.3951
20240518140015,284.9202
20240518141015,266.69268
20240518142015,263.39119
20240518143015,263.192
20240518144015,255.20032
20240518145015,259.68734
20240518150015,302.94174
20240518151015,317.24364
20240518152015,323.10133
20240518153015,256.38097
20240518154015,237.20243
20240518155015,244.05036
20240518160015,751.02651
20240518161015,890.30108
20240518162015,967.14242
20240518163015,964.30448
20240518164015,932.62259
20240518165015,806.69662
20240530090015,651.69554
20240530091015,236.77962
20240530092015,256.2755
20240530093015,439.40381
20240530094015,778.51571
20240530095015,543.32707
20240530100015,789.57773
20240530101015,714.02885
20240530102015,599.41174
20240530103015,550.43857
20240530104015,539.73084
20240530105015,610.3423
20240530110015,583.38978
20240530111015,537.23746
20240530112015,537.98238
20240530113015,575.3863
20240530114015,520.49163
20240530115015,436.25488
20240530120015,457.7609
20240530121015,460.84549
20240530122015,550.64605
20240530123015,462.33885
20240530124015,375.53169
20240530125015,367.74132
20240530130015,386.39293
20240530131015,383.83366
20240530132015,396.33081
20240530133015,393.47036
20240530134015,402.09667
20240530135015,401.3951
20240530140015,284.9202
20240530141015,266.69268
20240530142015,263.39119
20240530143015,263.192
20240530144015,255.20032
20240530145015,259.68734
20240530150015,302.94174
20240530151015,317.24364
20240530152015,323.10133
20240530153015,256.38097
20240530154015,237.20243
20240530155015,244.05036
20240530160015,751.02651
20240530161015,890.30108
20240530162015,967.14242
20240530163015,964.30448
20240530164015,932.62259
20240530165015,806.69662
20240605090015,408.10241
20240605091015,256.97718
20240605092015,238.76071
20240605093015,243.20713
20240605094015,367.51525
20240605095015,674.97395
20240605100015,706.54238
20240605101015,628.45116
20240605102015,584.26972
20240605103015,569.93286
20240605104015,541.98261
20240605105015,587.58187
20240605110015,583.38978
20240605111015,537.23746
20240605112015,537.98238
20240605113015,575.3863
20240605114015,520.49163
20240605115015,436.25488
20240605120015,457.7609
20240605121015,460.84549
20240605122015,550.64605
20240605123015,462.33885
20240605124015,375.53169
20240605125015,367.74132
20240605130015,386.39293
20240605131015,383.83366
20240605132015,396.33081
20240605133015,393.47036
20240605134015,402.09667
20240605135015,401.3951
20240605140015,284.9202
20240605141015,266.69268
20240605142015,263.39119
20240605143015,263.192
20240605144015,255.20032
20240605145015,259.68734
20240605150015,302.94174
20240605151015,317.24364
20240605152015,323.10133
20240605153015,256.38097
20240605154015,237.20243
20240605155015,244.05036
